app_name,package_name,review_id,user_name,review_text,rating,review_date
VENTENY,app.fortuna.venteny,6274b08c-ee5b-459e-a164-09f14a370add,Khairul arifin,"Aplikasi bagus buat karyawan utk meningkatkan skill dg menonton vidio dan juga buat bayar listrik, pulsa, fitur nya banyak ga kalah ama sebelah",5,2021-12-14
VENTENY,app.fortuna.venteny,0d7d3821-0cae-4557-9532-53339b4ccb10,Aulia Novita Sari,Aplikasinya sangat bagus Dan tentunya aku terbantu banget karena bisa bayar pdam sama bpjs dari rumah tanpa keluar ongkos transport dong. Apalagi ada promo-promo menarik lainnya.,5,2021-12-14
VENTENY,app.fortuna.venteny,d0dea57e-7b24-4d5c-875b-fb105e217eee,Fransisca Astri Dianswari,"Aplikasinya sangat mudah digunakan. Dan tentunya sangat bermanfat untuk saya yang sering membeli pulsa dan kuota, sehingga di mana pun saya berada, saya tetap dapat mengisi pulsa dan kuota tanpa kesulitan",5,2021-12-14
VENTENY,app.fortuna.venteny,7993f814-9c23-4134-b82b-3def9b7905c9,P Yoto,Bagus suka banget karna transaksinya mudah dan cepat,5,2021-12-14
VENTENY,app.fortuna.venteny,0bc5e5e6-fad7-49d9-8a43-a62f934622ec,Fahyuni Asdiva Sari,Rekomendasi aplikasi yang bisa dijadikan rekomendasi untuk menjadi agen Vocher karena fiturnya yang bagus,5,2021-12-14
VENTENY,app.fortuna.venteny,8d45ef4a-5be1-43dc-9b8b-3984b29f3d4e,Atmhy Krisnawaty,"Aplikasinya sangat bagus dan bermanfaat,selain warnanya unik orange,temanya juga serasi dengan hp saya dan pengoperasiannya mudah dan tidak ribet🤗🤗",5,2021-12-14
VENTENY,app.fortuna.venteny,9288f8d6-4269-4b1c-86ab-5c8cc128d4ea,Parsimin 1980,"Warna aplikasinya unik orange, serasi dengan tema hp saya heheh, pengoperasiannya juga gak ribet👍",5,2021-12-14
VENTENY,app.fortuna.venteny,619c8464-c372-4579-a022-344299dd383c,Nur Yani,Keren bnyk promo menarik Bisa beli pulsa dan bayar tagihan listrik juga Memudahkan transaksi pokoknya keren,5,2021-12-14
VENTENY,app.fortuna.venteny,93e60630-eec1-4b5d-aa53-a5d0b8ad32b6,Ellia,"aplikasinya sangat bermanfaat, jadi klo mau beli pulsa dan bayar tagihan listrik ga perlu keluar rumah",5,2021-12-14
VENTENY,app.fortuna.venteny,0cf4ebc7-c4f7-4894-9d98-1e664bb62c48,Alya Setiana,Aplikasinya bagus fitur juga lumayan lengkap dan pendaftaran nya juga cepat good kedepannya ditingkatkan lagi yaaa👍,5,2021-12-14
VENTENY,app.fortuna.venteny,353837a7-4861-4830-b1e1-97163c631b90,Broken Faith,tampilan aplikasi dapat disesuaikan melalui menu preferensi,5,2021-12-14
VENTENY,app.fortuna.venteny,dadeaffb-3619-49c3-b09c-c1a810b3553e,Achmad ragil Alfiandi,"Aplikasinya lumayan ngebantu buat, warnanya aplikasinya juga cool serasi dengan tema hp aku 🤭",5,2021-12-14
VENTENY,app.fortuna.venteny,51d076f9-c530-4406-b50c-e256a75df588,Miss Dyandy,"Beruntung banget download venteny pas menjelang 12.12 kemarin. Promonya banyak banget, malah bisa ngopi starbucks hemat sampe 50 persen.",5,2021-12-13
VENTENY,app.fortuna.venteny,4cfb8303-61aa-43f7-a00f-7bd513a0d743,PP_009_JAKA APRIANDINATA,"Rekomendasi platform untuk yang mau jadi agen token, pulsa, dan lain lain, fitur didalamnya simple mudah digunakan.",5,2021-12-13
VENTENY,app.fortuna.venteny,3890abe8-375c-405b-a4ff-6e6b50793968,Wardhana Oke,"Sebagai pengguna venteny, saya merasa banyak terbantu jika ingin membeli kebutuhan sehari-hari, apalagi banyak promo promo menarik. Selain beli kebutuhan, gampang juga jika ingin membayar tagihan listrik. Hanya tinggal buka app ini sudh bisa melakukan bnyk transaksi. Top deh.",5,2021-12-13
VENTENY,app.fortuna.venteny,10304ca0-8bfb-4fdb-b9ac-6e88f4f5ae84,Chris Alexander,Pakai aplikasi ini banyak untungnya karena sering ada voucher diskon,5,2021-12-13
VENTENY,app.fortuna.venteny,bc583bd6-665d-4912-968d-f597385204c6,aku sebel,1 aplikasi ada banyak fitur Jadi sangat praktis.. Semoga sukses 👌👌,5,2021-12-13
VENTENY,app.fortuna.venteny,1c33056b-3e4a-4398-a654-5ff5345fe659,Chakim Nurrahman,Aplikasinya ringan fitur juga blumayan lengkap Proses transaksi juga lumayan cepat next time lebih ditingkatkan lgi ya aplikasinya,5,2021-12-13
VENTENY,app.fortuna.venteny,4bbd0c11-b42e-4fe8-8c4f-4ae0414bf3e5,RAMADANI DWI SAPUTRA,"Aplikasi cukup membantu penggunanya juga peraktis gak ribet, jadi gak perlu keluar rumah kalau mau beli pulsa dan pembayaran lainnya. Next time di tambahin fitur-fitur nya ya👍",5,2021-12-13
VENTENY,app.fortuna.venteny,2dda4eb7-91de-4879-91a8-89de822a7608,Bussiness Account 3,"Sangat membantu banget nih aplikasi, disaat-saat sibuk pulsa listrik habiss gak sempat mau beli, ada saran dari teman lewat aplikasi ini. Passs di coba lancar gak ada kendala👍",5,2021-12-13
VENTENY,app.fortuna.venteny,1f617b72-bf58-4e37-bec3-9df40430ce5b,hans channel,"Saya baru tau aplikasi ini ternyata sangat membantu sekali buat kaum rebahan seperti saya untuk membayar listrik, isi pulsa, pesan makanan dll",5,2021-12-13
VENTENY,app.fortuna.venteny,cb734417-2e23-4b8a-96e8-bd1a4b689966,Radya Putri,"Alhamdulillah ketemu venteny aplikasinya lumayan ngebantu penggunaannya juga gak ribet, next time diperbanyak lagi fiturnya yaa supaya lebih lengkap lagi. 👍",5,2021-12-13
VENTENY,app.fortuna.venteny,3159b3a6-fd48-4020-9740-4159db48b13e,Putra Badru tamam,Aplikasi yang sangat fleksibel dan menjadi salah satu solusi terbaik untuk orang yang bekerja di rumah. Di karenakan bisa melakukan pembayaran tanpa harus keluar rumah. Aplikasinya mantap,5,2021-12-13
VENTENY,app.fortuna.venteny,2c569ff5-c811-49f8-8867-3922de58ba97,Anjel Lina,"Aplikasi venteny nih membantu banget banyak banget promo2 voucher murah buat makan di starbucks gk cuman itu aja beli pulsa, bayar wifi bahkan ikut pelatihan pun bisa di aplikasi ini",5,2021-12-12
VENTENY,app.fortuna.venteny,4cd10b67-c20d-4cbb-a071-7c5c9503d7f4,Sifa Bella,"Mau beli kebutuhan pokok segampang ini sekarang, ga sia2 download aplikasi ini",5,2021-12-12
VENTENY,app.fortuna.venteny,4830c960-7394-4923-a927-f2a7c3c0a6f7,windi windi,"Aplikasinya bagus dan lengkap banget, cocok untuk Kalian Yang Males Keluar.Pokoknya ga bakalan nyesel deh kalau download aplikasinya karena ini recommended Banget🤗",5,2021-12-12
VENTENY,app.fortuna.venteny,8c8f2b53-8e82-49c0-9a67-23b7d5afb5b5,Hima Hima,"Sangat recommended nih buat kita yg suka mager , semua pembayaran cukup pakai aplikasi ini...",5,2021-12-12
VENTENY,app.fortuna.venteny,0f0e2bf1-eee2-4a01-b412-1a50ac150df4,Dzaki Uki,Aplikasinya lumayan bagus nih.. Cukup membantu untuk pembayaran online.. bisa buat bayar listrik/pulsa juga. jadi gak perlu repot kita ke bank/ATM...,5,2021-12-12
VENTENY,app.fortuna.venteny,6121fad7-3ce5-4ef5-9579-59b6c625812e,Fitra Nur Sofar,"Aplikasinya memudahkan saya bertransaksi gak perlu ribet cukup pakai apliaksi ini bisa bayar listrik,top up dan Dll keren pokonya",5,2021-12-12
VENTENY,app.fortuna.venteny,4e44917d-f23e-48bd-8d76-9e7fd304d0c6,ayu sekar,"Bayar listrik, top up, beli pulsa, bisa banget di app venteny. Fiturnya lengkap, gais",5,2021-12-12
VENTENY,app.fortuna.venteny,187ff38b-a01f-4d0f-b42e-0b7066b9fe60,Hehe Rehe,Apk yang bermanfaat memudahkan segalanya untuk bertransaksi. Semoga semakin maju,5,2021-12-12
VENTENY,app.fortuna.venteny,d8572260-d9d2-4e04-94e0-b6a6bacb3b92,mulyati 05,"Aplikasi nya bagus banget bisa beli pulsa, dan beli token tanpa harus keluar rumah, dan di dalam aplikasi nya juga banyak voucher promo promo yang menarik. Pokoknya aplikasi ini keren bangett",5,2021-12-12
VENTENY,app.fortuna.venteny,c433c665-3bad-422b-94ae-90a59b52fe55,Siti Bariroh Hermawan,"Aplikasinya mantep banget jadi bisa bayar tagihan dan beli pulsa dimanapun ga harus ribet. Mantull sekali pokoknya, udah gitu banyak promo2 😍",5,2021-12-12
VENTENY,app.fortuna.venteny,1f3ab19a-b8aa-43b1-8797-8a74613fca6c,Diah Kusuma,Bagus nihh bisa beli kebutuhan disini tanpa keluar rumah apalagi masa ppkm. Bayar tagihan listrik jadi lebih mudah dengan aplikasi venteny,5,2021-12-12
VENTENY,app.fortuna.venteny,f2536b27-f78a-4977-98ed-d8086dad87f3,muhammad fikrie,"Aplikasi yang sangat membantu untuk memudahkam segala aktivitas saya dalam kehidupan sehari"" sangat fleksibel & juga keren, saran saya sangat wajib aplikasi ini untuk di dowloand guna memudahkan dalama segala hal aktivitas kita😊, terimakasih Venteny😊",5,2021-12-12
VENTENY,app.fortuna.venteny,88f6c0b8-805c-448c-a72e-cd5059b6cf8b,Lastri Maryani,"Sangat keren nih aplikasi sangat membantu banget, saat-saat sibuk pulsa listrik habis lewat aplikasi ini teratasi. Yuk buat kalian download",5,2021-12-12
VENTENY,app.fortuna.venteny,d6dbb98e-0b98-40a7-b70a-5bbdbbb69c32,iin oxip,"Aplikasinya sangat bagus dan membantu sekali dalam memenuhi kebutuhan dalam fitur pembayaran listrik,fitur academy juga bagus ..mantap betul pokoknya",5,2021-12-12
VENTENY,app.fortuna.venteny,c9999fa0-92ce-49c1-9ea2-c0864a739f92,anggi novitas,Aplikasi yg multifungsi dalam segala pembayaran. Untuk yg nau bayar bayar tanpa ribet boleh langsung download,5,2021-12-12
VENTENY,app.fortuna.venteny,61600515-e4db-42c3-abfa-8d0bdd45d51a,Agata Abigail,"Transaksi aman untuk tagihan serta proses cepat, ga banyak kendala selama proses jadi enak buat transaksinya",5,2021-12-12
VENTENY,app.fortuna.venteny,616f3c98-f0b3-4213-a4f6-2d8497448f72,Alenzo Keith,"Tadinya ga berharap terlalu tinggi sama aplikasi ini, tapi begitu nyoba pake bayar tagihan dari sini ternyata ok juga kok aplikasinya, cara pakenya juga mudah ga bikin pusing, dan proses pembayaran untuk tagihan pun cepat",5,2021-12-12
VENTENY,app.fortuna.venteny,5a305a3e-ed7c-4c55-a679-866a078a47cf,Rendy Rolla,Wah aplikasai mantap sekali....,5,2021-12-12
VENTENY,app.fortuna.venteny,d07401b7-c3a9-4787-8fa6-de7ad70406df,Jeki nurmitasari,Aplikasinya mantap bgt si. Bisa buat beli pulsa disini... harganya juga lumayan terjangkau😁,5,2021-12-11
VENTENY,app.fortuna.venteny,58cbb696-1cc7-4ddb-a070-ee6554af8b52,Ahmad Radit,Apk venteny ini membantu sekali deh bisa beli kouta disini dengan harga miring ketimbang beli di konter rumah. Aplikasinya juga simpel gk bingung makenya,5,2021-12-11
VENTENY,app.fortuna.venteny,becd28aa-fdd6-42f4-8695-9e46b33d9cbc,oen dandelion,saya pernah mengalami aplikasi yang loading cukup lama saat membuka halaman utama tapi setelah ditunggu sekitar satu menit akhirnya terbuka juga tidak sampai crash mungkin memang sedang ada proses di background,5,2021-12-11
VENTENY,app.fortuna.venteny,e525281f-59c9-470e-aada-eb051483bc8d,Ih Kepo,"Pertama tau aplikasi venteny itu disaranin sama temen,penasaran,pas coba aku download ternyata emang seenak itu aplikasinyaaa Cocok banget buat aku yang mageran buat bayar segala keperluan dan transfer ke orang tua tanpa ribet Pokoknya terimakasihh bangett buat venteny dabestttt aplikasinya",5,2021-12-11
VENTENY,app.fortuna.venteny,f8a58723-56d6-41f5-9c75-943da417e2ed,Nisza Nurul,Aplikasi nya recommended banget banyak fitur-fitur yang bermanfaat untuk bayar bayar jadi lebih mudah,5,2021-12-11
VENTENY,app.fortuna.venteny,d20f1d60-44a1-44ed-8936-0d9c1a83a361,Muhammad Syarif,"Zaman semakin modern dan maju, salah satu buktinya ialah dengan adanya aplikasi ini, satu apk bisa buat bayar macam² kebutuhan seperti listrik, air, dan lainnya, alhamdulillah permasalahan menjadi lebih simpel dan mudah terselesaikan...",5,2021-12-11
VENTENY,app.fortuna.venteny,5956215b-089a-4036-8c8f-d1e86b689368,ramadhani rozak,"Barumake, tapi puas.. membantu sekali but ngontrol keuangan hehe isi isi & bayar bayar jadi gampang ga ribet.",5,2021-12-11
VENTENY,app.fortuna.venteny,ef7ede87-a16a-4a18-9821-fbe4d661201a,Alfa 1,Sangat lengkap mau bayar apa pun gausah keluat rumah ..mantap,5,2021-12-11
VENTENY,app.fortuna.venteny,f2f9455a-0f78-4e96-9af1-d08691afdbad,Sarah Ratih,Fiturnya lengkap tampilan aplikasinya juga menarik mudah digunakan,5,2021-12-11
VENTENY,app.fortuna.venteny,aab230c3-0200-4279-bb66-d1ebc06c0e72,Putri Asli,"Aplikasi sangat membantu buat isi pulsa sama kuota, memudahkan banget deh pokoknya. Mantull",5,2021-12-11
VENTENY,app.fortuna.venteny,6309015d-a4be-43af-b2ad-a922e3c91bbc,ade d,Applikasi bagus lengkap fiturnya ada learningnya juga,5,2021-12-11
VENTENY,app.fortuna.venteny,9c61eee3-4ed0-4f44-8fb7-45af0df1d20d,Ahmad Nuruddin,"Lumayan buat kebutuhan beli pulsa disini, bisa hemat banyak",5,2021-12-10
VENTENY,app.fortuna.venteny,c952b906-5f6a-4442-b2e9-344a746fcc4b,Dwi Ata Yulia,"Proses verifikasi cepat, tisak menghabiskan memori, sejauh ini traksaksi masih lancar",5,2021-12-10
VENTENY,app.fortuna.venteny,99893572-8ef9-440b-931d-02ad37c45bae,Rafli Rangga,"Aplikasinya keren membantu aku dalam membeli pulsa, top up ,bayar listrik dll,gak download nyesel",5,2021-12-10
VENTENY,app.fortuna.venteny,19c8e0f9-3090-4e8d-9224-4092c042ffc3,Gondo Gondo,"Dengan plikasi venteny bayar listrik,isi pulsa, paket data dan lainnya bisa dalam satu aplikasi.Ukurannya juga kecil jadi tidak memakan banyak ruang di HP kita",5,2021-12-10
VENTENY,app.fortuna.venteny,05f86212-8c65-48fb-a6fe-d0807f43fc45,Ahmad Miftahul Khoiri,Wah saya selaku karyawan swasta sangat terbantu dengan menggunakan aplikasi venteny ini.,5,2021-12-10
VENTENY,app.fortuna.venteny,49f4ec13-cc13-44dd-bfa3-3e1cd8f6a593,Ary Yostiadie,Aplikasi sangat membantu buat yang lagi mager kemana-mana. Aplikasinya lengkap dan mudah jadi ga usah ragu.,5,2021-12-10
VENTENY,app.fortuna.venteny,95ca7911-f74f-4a01-ac61-2e87a492c83a,Indra Gunawan,Venteny aplikasi yang ngebantu banget buat saya yg mageran..cocok pisan suka banget pkknya..,5,2021-12-10
VENTENY,app.fortuna.venteny,2ee80a7e-80ad-4d04-929c-301625477e7d,ROya Robin,"Alhamdulillah aplikasi yg bermanfaat banget, bisa bayar semua transaksi bulanan, harga bersaing, dan terjangkau, kalian harus download",5,2021-12-10
VENTENY,app.fortuna.venteny,a1c0dfa7-7865-4bcf-b856-968cbca6dd1b,Ronaldo Smith,"Dapat rekomendasi dari saudara,ternyata aplikasinya bagus banget,memudahkan dalam bertransaksi digital saya,,sekarang akan saya rekomendasikan lagi untuk anda..mantul deh",5,2021-12-10
VENTENY,app.fortuna.venteny,fc58f537-1b33-4cc8-be3d-44f056375030,Shanice Farasya,App keren bisa top up dan bayar tagihan di satu app..,5,2021-12-09
VENTENY,app.fortuna.venteny,b27955e9-7633-4b43-b058-bd45add55e4f,rahma wati,"Aplikasinya mudah digunakan,kita bisa bayar tagihan listrik,bayar top up,mengisi pulsa serta paket data dalam satu aplikasi.Cocok juga untuk usaha jualan pulsa",5,2021-12-09
VENTENY,app.fortuna.venteny,d91fa96c-7b75-4569-887c-c139d3caa258,Husni Basroni,Terbantu banget saat isi pulsa bisa langsung beli disini tanpa keluar rumah dan ribet deh,5,2021-12-09
VENTENY,app.fortuna.venteny,56e1c399-740f-444c-927d-90dfe0c5cebf,Essenzo,Awalnya emang cuma iseng sih download venteny. Tapi aku rasain ternyata banyak manfaatnya juga. Oke kok fitur²nya,5,2021-12-09
VENTENY,app.fortuna.venteny,1d731d1a-55d6-4268-808a-b6b32d0d589a,Dani Ramadhan,"Aplikasi ini sangat membantu untuk para karyawan. Fiturnya lengkap dan bervariasi. Apalagi di fitur V Academy, udah ada penawaran skills sharing online platform bagi karyawan, jadi makin memotivasi untuk meningkatkan skill dan ketrampilan kerja. Kalo butuh dana darurat pun, ada fitur V-nancial, jadi memang aplikasi ini bermanfaat banget.",5,2021-12-09
VENTENY,app.fortuna.venteny,36781d64-8bb8-484b-b162-d0e0c61e85c3,Alfarobert Zefanya,Venteny bisa menjadi solusi buat yang malas keluar untuk melakukan pembayaran dan beli pulsa Semoga semakin inovativ dan berkembang Keren......,5,2021-12-09
VENTENY,app.fortuna.venteny,28df86fa-47bb-4a1f-968d-7e7a83211f72,acip ali prihantono,"Aplikasi yg cucook bingit, byr listrik dll ga perlu keluar rmh, cukup dri hp az Joooos gandos Pokoke mantul mantaabs betuuuul!!!!",5,2021-12-09
VENTENY,app.fortuna.venteny,ccc5424b-46b9-42bb-9724-34dab85d2930,Wawan Purwanto,Aplikasi pembayaran yang mudah di gunakan untuk membayar seperti Kouta maoupun pulsa sangat terbantukan pakai aplikasi pembayaran ini dan saya recommended kan.,5,2021-12-09
VENTENY,app.fortuna.venteny,fcd0142d-caf2-43ec-b467-46798a4cc270,Winara Anandya Putri,"Aplikasinya bagus, lebih bagus begitu diupdate, cara bikinnya akunnya hampang, bisa buat bayar bayar tagihan ato pulsa lah",5,2021-12-08
VENTENY,app.fortuna.venteny,d5458147-0168-41ee-bab9-bbd85ab35467,Wiwi Wijayanti,"Aplikasi yang bagus banget, fitur nya juga bagus apalagi yang suka jualan. Wajib banget punya aplikasi ini.",5,2021-12-08
VENTENY,app.fortuna.venteny,4228fcb7-3f86-4c9e-b785-dcb2714fd8b1,Farichah Isnaini,"waaah, ada aplikasi baru memudahkan buat transaksi apapun, bisa nih buat bisnis 😍😍😍 jual pulsa dan jasa isi saldo2 digital 🤤🤤🤤",5,2021-12-08
VENTENY,app.fortuna.venteny,3c0c032b-ed12-48f9-b9aa-88d5d497a147,Vallentino Prayudha,"Pertama kali saya mencoba aplikasi ini sudah bagus, banyak fitur yang ditampilkan, terutama keunikan fitu otomotif serta Edukasi, namun alangkah lebih bagus lagi jika ditambahkan fitur top-up untuk game mobile, PC, console, dan sejenisnya agar kita pengguna Venteny juga bisa lebih dipermudah dan lebih sering memakai aplikasi ini.",3,2021-12-08
VENTENY,app.fortuna.venteny,c5567ade-b901-400c-bea5-bbe4aed0c9c1,Rizal Alfuadi Munajat,"Aplikasinya bagus, memudah dalam aktivitas saya seperti top up, bayar listrik,dll,",5,2021-12-08
VENTENY,app.fortuna.venteny,7a57b6ee-5daa-4d3f-a591-52757464f885,Yusriawati Cut Meurah,"Aplikasi yang lengkap banget. Cocok untuk saya yang males kemana-mana. One stop solution dalam satu aplikasi, bisa utk bayar macam-macam kebutuhan, mulai dari bayar listrik, air, sampe beli makanan juga bisa. Keren, harus pinya aplikasi ini di hape.",5,2021-12-08
VENTENY,app.fortuna.venteny,75c96e43-3809-49b6-966b-d334fea517f5,Ghannia Zefanya,Aplikasi yang bagus untuk mengakomodasi kebutuhan perusahaan,5,2021-12-08
VENTENY,app.fortuna.venteny,40bdd889-5fca-4a21-951d-394def3e3e4b,Rayi Nanda,"mulai dari bayar tagihan ,topup ewallet semua ada disini .. recomEnded buat hp yang memoRy kecil 😂😂",5,2021-12-08
VENTENY,app.fortuna.venteny,73da21cf-0f91-4ca4-a44d-ca95a03e5eb7,Albi Yudha Pratama,Halo .saya pengguna venteny sangat terbantu dengan adanya apk ini. Top up pulsa jadi semakin mudah .cepat,5,2021-12-08
VENTENY,app.fortuna.venteny,69d8f225-b71e-4da0-a581-d7cd26a6716c,muhammad Juki,Apknya lancar tidak lag dan banyak fitur fitur yang bagus kedepanya semoga lancar truss..,5,2021-12-08
VENTENY,app.fortuna.venteny,0d84ec7d-6274-4002-a737-d66b1b778862,Elsa Diah,"Recommend bgt deh...aplikasi yang sangat membantu ,mempermudah kita untuk bayar tagihan listrik pulsa dll..jempol deh buat ventiny",5,2021-12-08
VENTENY,app.fortuna.venteny,168005e0-fd10-4e77-a28c-3cc8fb45983d,Ulul Anim,Baru dapat rekomendasi aplikasi venteny dari saudara katanya bagus dan ternyata benar-benar bagus dan canggih banget.... semua kebutuhan elektronik yang kita butuhkan bisa di aplikasikan di sini nggak perlu keluar² rumah lagi...,5,2021-12-08
VENTENY,app.fortuna.venteny,7166a016-eca7-44a5-bed3-22a9940be9cf,Diana Kekasihku,"Aplikasi yang sangat membantu dan mempermudah segala urusan pembayaran, disamping itu juga bisa untuk top up pulsa hp maupun listrik. The best banget 👍",5,2021-12-08
VENTENY,app.fortuna.venteny,0f21ed5f-8e0f-4390-979e-301589f4ed34,Muhammad Lukman Hakim,"Mantep sih apknya, pembayaran jadi satu aplikasi. Mau beli pulsa, topup, bayar listrik jadi simpel gaperlu keluar rumah",5,2021-12-08
VENTENY,app.fortuna.venteny,a91b08a8-b189-4366-8679-fa1306c4d651,Fang Alexandr,"Bayar listrik dan beli pulsa jadi makin simpel dan mudah hanya pake satu aplikasi venteny, Good Apk",5,2021-12-08
VENTENY,app.fortuna.venteny,2540f73a-4689-4d5c-a73d-ba0ba00186eb,Anisa AA,"Oke bangetttt, bisa top up e-wallet yang sy butuhin, bisa isi pulsa data dan listrik juga jadinya serba mudah gitu ga perlu keluar2 rumah.. Pokonya multiguna ya ini",5,2021-12-07
VENTENY,app.fortuna.venteny,c1267007-3195-40fd-a5c0-eddf8465785b,Me Koernia,"Aplikasinya keren, enggak perlu bawa uang tunai lagi buat bayar di food merchant yang kita sukai dan ada penawaran promo menariknya juga jadi makin hemat pengeluaran kita",5,2021-12-07
VENTENY,app.fortuna.venteny,e2e2ddd2-be8f-4ba5-8981-2ed4087db9df,Meita D.p,"dompet digital yang aman, dan bisa transfer ke mana pun dengan biaya tranfer yang murahh, fiturnya mudah bgtt digunakan. recommended",5,2021-12-07
VENTENY,app.fortuna.venteny,a3cac626-50b2-4ca8-825c-45ff755cb84c,bei bei,sesi login akan berakhir setelah beberapa waktu tidak aktif,5,2021-12-07
VENTENY,app.fortuna.venteny,5213b676-eae3-401a-9e6c-a44314b591b0,Diana Sari,Semenjak adaa aplikasi ini semua jdi mudah.mau bayar listrik .bli paket dasa atau isi pulsa jdi ga ribet lgi,5,2021-12-07
VENTENY,app.fortuna.venteny,886d55de-136a-4b88-916e-7ad6fce1c526,Daary Putra,"Aplikasinya memudahkan buat bayar listrik, top up pulsa ataupun paket data.",5,2021-12-07
VENTENY,app.fortuna.venteny,a793e168-5629-48fb-9c03-e78585324e50,Eko Wiji,"Aplikasi ini membantu banget, mau isi pulsa, mau bayar listrik ato transfer mudah banget tinggal klik aja. Makasih",5,2021-12-07
VENTENY,app.fortuna.venteny,f953fa94-5cd0-4de7-9df8-371df25aeb45,Putri,"Baru pertama kali nemu fitur yang selengkap ini, segala macam kebutuhan ada dari pulsa, listrik, merchant dll dan juga ada video academy yg bikin nambah wawasan👍",5,2021-12-07
VENTENY,app.fortuna.venteny,54b4f7d4-9ec4-4a0a-aa4b-db5b4a2588b9,Alexandra Francesca,Apk nya bagus bangett aman lagi yakin nih gk mau download nnti nggk download nyesell lhoo apk aman terpercaya sukses selalu yaaa😍😍😍😍😍😍😍😍,5,2021-12-06
VENTENY,app.fortuna.venteny,1300c181-53a9-4599-b725-289fbd3a216a,Mohammad Rifai,"Bagus sih aplikasinya , cuman ada beberapa bug yg muncul di device saya , seperti layar blank dan sering fc tapi jarang sih munculnya :( , tetap di update yahhh aplikasinya",5,2021-12-06
VENTENY,app.fortuna.venteny,54c19231-8806-43d1-b5e5-dfa7a5ea93e6,Abang Kasim,"Sepertinya ini aplikasi baru , soalnya baru tau ada aplikasi e wallet ini , baru coba dan hasilnya bagus gak kalah seperti e wallet sebelah , kalo bisa di tingkatkan lagi fiturnya :)",5,2021-12-06
VENTENY,app.fortuna.venteny,a7f17fac-eeb5-4829-b735-bbf7d19d20cb,irfan nurrohman,"Dapet rekomendasi temen aplikasi Venteny bagus, langsung download bener fiturnya lengkap gampang ga ribet, isi pulsa token listrik dll, asli ngebantu banget.",5,2021-12-06
VENTENY,app.fortuna.venteny,eab29d14-8dbf-4c91-932c-08171850fbb1,Rendy,"aplikasi nya bagus gak lambat, cocok untuk pembayaran tagihan listrik beli paket data dll, gak menuhin ram hp juga karena Mbnya kecil",5,2021-12-06
VENTENY,app.fortuna.venteny,ec443494-e087-417d-9988-03072d4f8aab,Rosita channel,"Nggak nyesel download aplikasi ini karena ini recommended banget untuk memudah kan bertransaksi,mengisi data, pulsa, dan lain-lain jadi ngak perlu repot-repot kesana kemari puas banget sama aplikasi ini 👍👍",5,2021-12-06
VENTENY,app.fortuna.venteny,d9b734ef-9fab-4009-8fc2-3b141aa81548,Aezakmi G85,"Mudah banget transaksi pake venteny, makenya simpel, isi pulsa juga langsung masuk",5,2021-12-06
VENTENY,app.fortuna.venteny,e56ce0dd-96ab-465a-b114-07325c976e32,Khiftiah Aulia,Aplikasinya bagus banget terus cocok buat orang yang mageran dan memudahkan membayar tagihan tanpa repot-repot lagi,5,2021-12-06
VENTENY,app.fortuna.venteny,c4718d6e-885e-47f0-bc9b-d31effce4892,Bela Aliska,"Aplikasi ini sangat cocok bagi orang"" yang sibuk dan mageran karena memudahkan dalam pembayaran listrik dsb",5,2021-12-06
VENTENY,app.fortuna.venteny,2e55ca24-2855-40b2-ae4d-9ac6a4d86966,anisa dina,"Aplikasinya bagus banget, mudah dipake ga lemot karna mbnya kecil jadi ga ngabisin memori hp",5,2021-12-06
VENTENY,app.fortuna.venteny,dd458761-d068-45ae-937e-b0f0c8da130c,Sri Wahyuni,"Btw baru pertama ni ya gua install aplikasinya. Aplikasi seperti ini sangat cocok untuk kita yg males keluar bayar tagihan, kayak gua contohnya. Sungguh mager sekali epribadi wkwk...",5,2021-12-06
VENTENY,app.fortuna.venteny,77bf320f-f804-47df-810a-97f65923985b,Umar 987,"Senang banget pake venteny. mau beli pulsa, bayar tagihan listrik, topup Gojek dll bisa sesimpel dan semudah ini. Good apk",5,2021-12-06
VENTENY,app.fortuna.venteny,42acf6c9-b113-4d76-8d8b-9e95394adfd0,Faqriawan Usman,"Mantep sih, skrang bayar listrik / pulsa bisa langsung pake venteny jadi satu, pembayarannya juga simpel ga ribet",5,2021-12-06
VENTENY,app.fortuna.venteny,e0857900-c296-4220-947e-9cdfd1a288f4,Rahayu nanda Maelani,"Aplikasi nya bagus ,fitur nya lengkap memudahkan kita untuk akses pembayaran listrik,isi token,pulsa dll. Memudahkan kita yang tidak perlu keluar rumah ,dri handphone pun bisa semua 👍👍👍👍😎",5,2021-12-06
VENTENY,app.fortuna.venteny,8fb0cffe-7107-4918-a227-522499cb156b,Badri Alatifh,"Aplikasi lengkap Bisa top up, bisa bayar listrik, bisa bayar pulsa. Ada buat financial jg, ada fitur akademi jg. Jd ga repot kalau lg sibuk.",5,2021-12-06
VENTENY,app.fortuna.venteny,8a102e1f-481d-401b-afb7-8952d52f2a42,Undies Hole,Very good pakai ini...,5,2021-12-05
VENTENY,app.fortuna.venteny,667ed828-ea66-47bc-b8bd-fc43650862c0,Ardandy Firmansyah Putra,"Fitur aplikasinua keren dan banyak ada bayar tagihan listrik, top up pulsa dan paket data. Pokoknya lengkap banget",5,2021-12-05
